录 O
“ O
. O
2 O
2 O
蛋 O
* O
3 O
0 O
0 O
( O
4 O
0 O
0 O
0 O
) O
< O
1 O
6 O
. O
7 O
. O
4 O
> O
” O
的 O
意 O
思 O
就 O
是 O
点 O
2 O
2 O
口 O
径 O
的 O
子 O
弹 O
3 O
0 O
0 O
发 O
, O
收 O
了 O
霍 O
某 O
人 O
⺠ O
币 O
4 O
0 O
0 O
0 O
元 O
, O
时 O
间 O
是 O
2 O
0 O
1 O
6 O
年 O
7 O
月 O
4 O
日 O
。 O

上 O
述 O
证 O
据 O
, O
经 O
当 O
庭 O
举 O
证 O
、 O
质 O
证 O
, O
本 O
院 O
予 O
以 O
确 O
认 O
。 O

针 O
对 O
辩 O
护 O
人 O
提 O
出 O
镡 O
⻰ O
有 O
立 B-CL
功 I-CL
表 O
现 O
的 O
意 O
⻅ O
, O
经 O
查 O
, O
镡 O
⻰ O
到 O
案 O
后 O
主 O
动 O
向 O
侦 O
查 O
机 O
关 O
交 O
代 O
自 O
己 O
曾 O
向 O
霍 O
某 O
出 O
售 O
子 O
弹 O
的 O
行 O
为 O
, O
后 O
侦 O
查 O
机 O
关 O
通 O
过 O
侦 O
查 O
手 O
段 O
, O
掌 O
握 O
并 O
确 O
定 O
了 O
霍 O
某 O
的 O
住 O
所 O
地 O
后 O
将 O
霍 O
某 O
抓 O
获 O
, O
对 O
此 O
, O
镡 O
⻰ O
并 O
没 O
有 O
构 O
成 O
“ O
协 O
助 O
抓 O
捕 O
其 O
他 O
犯 O
罪 O
嫌 O
疑 O
人 O
” O
的 O
立 O
功 O
行 O
为 O
。 O

刑 O
法 O
第 O
六 O
十 O
八 O
条 O
规 O
定 O
的 O
犯 O
罪 O
分 O
子 O
“ O
揭 O
发 O
他 O
人 O
犯 O
罪 O
行 O
为 O
” O
应 O
当 O
指 O
与 O
本 O
人 O
犯 O
罪 O
无 O
关 O
的 O
行 O
为 O
, O
而 O
镡 O
⻰ O
的 O
出 O
售 O
行 O
为 O
和 O
霍 O
某 O
的 O
购 O
买 O
行 O
为 O
所 O
指 O
向 O
的 O
弹 O
药 O
具 O
有 O
同 O
一 O
性 O
, O
二 O
人 O
买 O
卖 O
弹 O
药 O
属 O
于 O
对 O
合 O
行 O
为 O
, O
镡 O
⻰ O
如 O
实 O
供 O
述 O
侦 O
查 O
机 O
关 O
尚 O
未 O
掌 O
握 O
的 O
本 O
人 O
非 O
法 O
买 O
卖 O
弹 O
药 O
的 O
罪 O
行 O
, O
符 O
合 O
自 O
首 O
的 O
构 O
成 O
条 O
件 O
, O
但 O
不 O
属 O
于 O
立 B-CL
功 I-CL
的 O
行 O
为 O
, O
故 O
对 O
辩 O
护 O
人 O
的 O
该 O
项 O
意 O
⻅ O
, O
本 O
院 O
不 O
予 O
采 O
纳 O
。 O

针 O
对 O
辩 O
护 O
人 O
提 O
出 O
镡 O
⻰ O
走 O
私 O
弹 O
药 O
不 O
以 O
营 O
利 O
为 O
目 O
的 O
, O
主 O
观 O
恶 O
性 O
小 O
的 O
意 O
⻅ O
, O
经 O
查 O
, O
镡 O
⻰ O
在 O
回 O
国 O
前 O
, O
即 O
通 O
过 O
微 O
信 O
与 O
他 O
人 O
共 O
谋 O
买 O
卖 O
弹 O
药 O
的 O
型 O
号 O
、 O
数 O
量 O
以 O
及 O
价 O
格 O
等 O
, O
其 O
走 O
私 O
弹 O
药 O
入 O
境 O
的 O
目 O
的 O
就 O
是 O
为 O
了 O
向 O
他 O
人 O
贩 O
卖 O
并 O
从 O
中 O
牟 O
利 O
, O
故 O
对 O
辩 O
护 O
人 O
的 O
该 O
项 O
意 O
⻅ O
, O
本 O
院 O
不 O
予 O
采 O
纳 O
。 O

针 O
对 O
公 O
诉 O
机 O
关 O
及 O
辩 O
护 O
人 O
所 O
提 O
镡 O
⻰ O
到 O
案 O
后 O
如 O
实 O
供 O
述 O
犯 O
罪 O
事 O
实 O
, O
并 O
主 O
动 O
供 O
述 O
本 O
人 O
买 O
卖 O
弹 O
药 O
的 O
犯 O
罪 O
行 O
为 O
, O
应 O
以 O
自 B-CL
首 I-CL
论 O
的 O
意 O
⻅ O
, O
本 O
院 O
予 O
以 O
采 O
纳 O
。 O

本 O
院 O
认 O
为 O
, O
被 O
告 O
人 O
镡 O
⻰ O
违 O
反 O
海 O
关 O
法 O
规 O
, O
逃 O
避 O
海 O
关 O
监 O
管 O
, O
非 O
法 O
携 O
带 O
弹 O
药 O
入 O
境 O
, O
其 O
行 O
为 O
已 O
构 O
成 O
走 B-CL
私 I-CL
弹 I-CL
药 I-CL
罪 I-CL
; O
被 O
告 O
人 O
镡 O
⻰ O
非 O
法 O
买 O
卖 O
弹 O
药 O
, O
其 O
行 O
为 O
已 O
构 O
成 O
非 B-CL
法 I-CL
买 I-CL
卖 I-CL
弹 I-CL
药 I-CL
罪 I-CL
, O
以 O
上 O
罪 O
行 O
依 O
法 O
应 O
当 O
数 O
罪 O
并 O
罚 O
。 O

北 O
京 O
市 O
人 O
⺠ O
检 O
察 O
院 O
第 O
四 O
分 O
院 O
指 O
控 O
被 O
告 O
人 O
镡 O
⻰ O
犯 O
走 B-CL
私 I-CL
弹 I-CL
药 I-CL
罪 I-CL
、 O
非 B-CL
法 I-CL
买 I-CL
卖 I-CL
弹 I-CL
药 I-CL
罪 I-CL
的 O
事 O
实 O
清 O
楚 O
, O
证 O
据 O
确 O
实 O
、 O
充 O
分 O
, O
罪 O
名 O
成 O
立 O
。 O

被 O
告 O
人 O
镡 O
⻰ O
走 O
私 O
弹 O
药 O
情 O
节 O
特 O
别 O
严 O
重 O
, O
依 O
法 O
应 O
处 O
无 B-CL
期 I-CL
徒 I-CL
刑 I-CL
。 O

鉴 O
于 O
被 O
告 O
人 O
镡 O
⻰ O
到 O
案 O
后 O
, O
如 O
实 O
供 O
述 O
自 O
己 O
走 O
私 O
弹 O
药 O
的 O
罪 O
行 O
; O
被 O
采 O
取 O
强 O
制 O
措 O
施 O
后 O
, O
如 O
实 O
供 O
述 O
司 O
法 O
机 O
关 O
还 O
未 O
掌 O
握 O
的 O
本 O
人 O
非 O
法 O
买 O
卖 O
弹 O
药 O
的 O
罪 O
行 O
, O
应 O
以 O
自 B-CL
首 I-CL
论 O
, O
故 O
本 O
院 O
对 O
其 O
所 O
犯 O
非 O
法 O
买 O
卖 O
弹 O
药 O
罪 O
从 B-CL
轻 I-CL
处 I-CL
罚 I-CL
。 O

根 O
据 O
被 O
告 O
人 O
镡 O
⻰ O
犯 O
罪 O
的 O
事 O
实 O
、 O
性 O
质 O
、 O
情 O
节 O
及 O
对 O
于 O
社 O
会 O
的 O
危 O
害 O
程 O
度 O
, O
依 O
照 O
《 O
中 O
华 O
人 O
⺠ O
共 O
和 O
国 O
刑 O
法 O
》 O
第 O
一 O
百 O
五 O
十 O
一 O
条 O
第 O
一 O
款 O
, O
第 O
一 O
百 O
二 O
十 O
五 O
条 O
第 O
一 O
款 O
, O
第 O
六 O
十 O
九 O
条 O
第 O
一 O
款 O
、 O
第 O
三 O
款 O
, O
第 O
六 O
十 O
七 O
条 O
第 O
二 O
款 O
、 O
第 O
三 O
款 O
, O
第 O
五 O
十 O
九 O
条 O
, O
第 O
五 O
十 O
七 O
条 O
第 O
一 O
款 O
, O
第 O
六 O
十 O
一 O
条 O
, O
第 O
六 O
十 O
四 O
条 O
及 O
最 O
高 O
人 O
⺠ O
法 O
院 O
、 O
最 O
高 O
人 O
⺠ O
检 O
察 O
院 O
《 O
关 O
于 O
办 O
理 O
走 O
私 O
刑 O
事 O
案 O
件 O
适 O
用 O
法 O
律 O
若 O
干 O
问 O
题 O
的 O
解 O
释 O
》 O
第 O
一 O
条 O
第 O
三 O
款 O
第 O
二 O
项 O
, O
最 O
高 O
人 O
⺠ O
法 O
院 O
《 O
罪 O
, O
判 O
处 O
无 B-CL
期 I-CL
徒 I-CL
刑 I-CL
, O
剥 B-CL
夺 I-CL
政 I-CL
治 I-CL
权 I-CL
利 I-CL
终 O
身 O
, O
并 O
处 O
没 O
收 O
个 B-CL
人 I-CL
全 I-CL
部 I-CL
财 I-CL
产 I-CL
; O
犯 O
非 B-CL
法 I-CL
买 I-CL
卖 I-CL
弹 I-CL
药 I-CL
罪 I-CL
, O
判 O
处 O
有 B-CL
期 I-CL
徒 I-CL
刑 I-CL
四 O
年 O
; O
决 O
定 O
执 O
行 O
无 B-CL
期 I-CL
徒 I-CL
刑 I-CL
, O
剥 B-CL
夺 I-CL
政 I-CL
治 I-CL
权 I-CL
利 I-CL
终 I-CL
身 I-CL
, O
并 O
处 O
没 O
收 O
个 B-CL
人 I-CL
全 I-CL
部 I-CL
财 I-CL
产 I-CL
。 O

二 O
、 O
扣 O
押 O
于 O
北 O
京 O
海 O
关 O
缉 O
私 O
局 O
的 O
子 O
弹 O
三 O
百 O
五 O
十 O
发 O
、 O
枪 O
支 O
散 O
件 O
八 O
件 O
、 O
银 O
灰 O
色 O
行 O
李 O
箱 O
一 O
个 O
、 O
购 O
物 O
袋 O
三 O
个 O
、 O
苹 O
果 O
牌 O
手 O
机 O
三 O
部 O
、 O
联 O
想 O
牌 O
笔 O
记 O
本 O
电 O
脑 O
一 O
台 O
, O
均 O
予 O
以 O
没 O
收 O
。 O

三 O
、 O
继 O
续 O
追 O
缴 O
被 O
告 O
人 O
镡 O
⻰ O
的 O
违 O
法 O
所 O
得 O
人 O
⺠ O
币 O
四 O
千 O
元 O
, O
予 O
以 O
没 O
收 O
上 O
缴 O
国 O
库 O
。 O

如 O
不 O
服 O
本 O
判 O
决 O
, O
可 O
在 O
接 O
到 O
判 O
决 O
书 O
的 O
第 O
二 O
日 O
起 O
十 O
日 O
内 O
, O
通 O
过 O
本 O
院 O
或 O
者 O
直 O
接 O
向 O
北 O
京 O
市 O
高 O
级 O
人 O
⺠ O
法 O
院 O
提 O
出 O
上 O
诉 O
。 O

书 O
面 O
上 O
诉 O
的 O
, O
应 O
当 O
提 O
交 O
上 O
诉 O
状 O
正 O
本 O
一 O
份 O
, O
副 O
本 O
一 O
份 O
。 O

被 O
告 O
人 O
党 O
× O
, O
男 O
, O
1 O
9 O
8 O
4 O
年 O
7 O
月 O
1 O
3 O
日 O
出 O
生 O
; O
因 O
涉 O
嫌 O
犯 O
以 B-CL
危 I-CL
险 I-CL
方 I-CL
法 I-CL
危 I-CL
害 I-CL
公 I-CL
共 I-CL
安 I-CL
全 I-CL
罪 I-CL
, O
于 O
2 O
0 O
1 O
3 O
年 O
1 O
1 O
月 O
2 O
6 O
日 O
被 O
刑 O
事 O
拘 B-CL
留 I-CL
, O
同 O
年 O
1 O
2 O
月 O
6 O
日 O
被 O
逮 O
捕 O
; O
现 O
羁 O
押 O
于 O
北 O
京 O
市 O
密 O
云 O
县 O
看 O
守 O
所 O
。 O

北 O
京 O
市 O
密 O
云 O
县 O
人 O
⺠ O
检 O
察 O
院 O
于 O
2 O
0 O
1 O
4 O
年 O
1 O
月 O
2 O
3 O
日 O
以 O
京 O
密 O
检 O
公 O
诉 O
刑 O
诉 O
( O
2 O
0 O
1 O
4 O
) O
1 O
7 O
号 O
起 O
诉 O
书 O
指 O
控 O
, O
被 O
告 O
人 O
党 O
× O
因 O
手 O
机 O
信 O
号 O
问 O
题 O
未 O
得 O
到 O
解 O
决 O
, O
于 O
2 O
0 O
1 O
3 O
年 O
1 O
1 O
月 O
2 O
6 O
日 O
9 O
时 O
许 O
, O
驾 O
⻋ O
携 O
带 O
煤 O
气 O
罐 O
、 O
打 O
火 O
机 O
至 O
北 O
京 O
市 O
密 O
云 O
县 O
密 O
云 O
镇 O
云 O
光 O
灯 O
岗 O
西 O
南 O
侧 O
的 O
中 O
国 O
电 O
信 O
营 O
业 O
厅 O
内 O
, O
欲 O
引 O
爆 O
煤 O
气 O
罐 O
, O
后 O
被 O
到 O
场 O
的 O
⺠ O
警 O
制 O
止 O
。 O

公 O
诉 O
机 O
关 O
同 O
时 O
向 O
本 O
院 O
移 O
送 O
了 O
接 O
受 O
刑 O
事 O
案 O
件 O
登 O
记 O
表 O
, O
到 O
案 O
经 O
过 O
, O
被 O
告 O
人 O
党 O
× O
的 O
供 O
述 O
, O
证 O
人 O
高 O
× O
、 O
张 O
× O
、 O
卢 O
× O
、 O
李 O
× O
、 O
谈 O
× O
、 O
吴 O
× O
的 O
证 O
言 O
, O
现 O
场 O
勘 O
验 O
检 O
查 O
工 O
作 O
笔 O
录 O
及 O
照 O
片 O
, O
扣 O
押 O
决 O
定 O
书 O
, O
扣 O
押 O
清 O
单 O
, O
戶 O
籍 O
证 O
明 O
等 O
证 O
据 O
, O
指 O
控 O
被 O
告 O
人 O
党 O
× O
的 O
行 O
为 O
构 O
成 O
以 B-CL
危 I-CL
险 I-CL
方 I-CL
法 I-CL
危 I-CL
害 I-CL
公 I-CL
共 I-CL
安 I-CL
全 I-CL
罪 I-CL
, O
提 O
请 O
依 O
照 O
《 O
中 O
华 O
人 O
⺠ O
共 O
和 O
国 O
刑 O
法 O
》 O
第 O
一 O
百 O
一 O
十 O
四 O
条 O
之 O
规 O
定 O
, O
对 O
被 O
告 O
人 O
党 O
× O
判 O
处 O
刑 O
罚 O
。 O

本 O
院 O
依 O
法 O
适 O
用 O
简 O
易 O
程 O
序 O
, O
依 O
法 O
组 O
成 O
合 O
议 O
庭 O
, O
公 O
开 O
开 O
庭 O
审 O
理 O
了 O
本 O
案 O
, O
北 O
京 O
市 O
密 O
云 O
县 O
人 O
⺠ O
检 O
察 O
院 O
检 O
察 O
员 O
徐 O
尉 O
出 O
庭 O
支 O
持 O
公 O
诉 O
, O
被 O
告 O
人 O
党 O
× O
对 O
起 O
诉 O
书 O
指 O
控 O
的 O
事 O
实 O
及 O
当 O
庭 O
宣 O
读 O
、 O
出 O
示 O
的 O
证 O
据 O
未 O
提 O
出 O
异 O
议 O
, O
本 O
院 O
予 O
以 O
确 O
认 O
。 O

本 O
院 O
认 O
为 O
, O
被 O
告 O
人 O
党 O
× O
无 O
视 O
国 O
法 O
, O
以 O
引 O
爆 O
煤 O
气 O
罐 O
的 O
危 O
险 O
方 O
法 O
危 O
害 O
公 O
共 O
安 O
全 O
, O
尚 O
未 O
造 O
成 O
严 O
重 O
后 O
果 O
, O
其 O
行 O
为 O
已 O
构 O
成 O
以 B-CL
危 I-CL
险 I-CL
方 I-CL
法 I-CL
危 I-CL
害 I-CL
公 I-CL
共 I-CL
安 I-CL
全 I-CL
罪 I-CL
, O
应 O
予 O
惩 O
处 O
。 O

公 O
诉 O
机 O
关 O
指 O
控 O
被 O
告 O
人 O
党 O
× O
犯 O
以 B-CL
危 I-CL
险 I-CL
方 I-CL
法 I-CL
危 I-CL
害 I-CL
公 I-CL
共 I-CL
安 I-CL
全 I-CL
罪 I-CL
成 O
立 O
, O
本 O
院 O
予 O
以 O
支 O
持 O
。 O

鉴 O
于 O
被 O
告 O
人 O
党 O
× O
如 O
实 O
供 O
述 O
所 O
犯 O
罪 O
行 O
, O
自 O
愿 O
认 O
罪 O
, O
依 O
法 O
对 O
其 O
从 B-CL
轻 I-CL
处 I-CL
罚 I-CL
。 O

据 O
此 O
, O
根 O
据 O
被 O
告 O
人 O
党 O
× O
犯 O
罪 O
的 O
事 O
实 O
、 O
犯 O
罪 O
的 O
性 O
质 O
、 O
情 O
节 O
和 O
对 O
于 O
社 O
会 O
的 O
危 O
害 O
程 O
度 O
, O
依 O
照 O
《 O
中 O
华 O
人 O
⺠ O
共 O
和 O
国 O
刑 O
法 O
》 O
第 O
一 O
百 O
一 O
十 O
四 O
条 O
第 O
一 O
款 O
、 O
第 O
六 O
十 O
七 O
条 O
第 O
三 O
款 O
、 O
第 O
六 O
十 O
一 O
条 O
、 O
第 O
六 O
十 O
四 O
条 O
的 O
规 O
定 O
, O
判 O
决 O
如 O
下 O
: O
一 O
、 O
被 O
告 O
人 O
党 O
× O
犯 O
以 B-CL
危 I-CL
险 I-CL
方 I-CL
法 I-CL
危 I-CL
害 I-CL
公 I-CL
共 I-CL
安 I-CL
全 I-CL
罪 I-CL
, O
判 O
处 O
有 B-CL
期 I-CL
徒 I-CL
刑 I-CL
三 O
年 O
( O
刑 O
期 O
从 O
判 O
决 O
执 O
行 O
之 O
日 O
起 O
计 O
算 O
; O
判 O
决 O
执 O
行 O
以 O
前 O
先 O
行 O
羁 O
押 O
一 O
日 O
折 O
抵 O
刑 O
期 O
一 O
日 O
, O
即 O
自 O
2 O
0 O
1 O
3 O
年 O
1 O
1 O
月 O
2 O
6 O
日 O
起 O
至 O
2 O
0 O
1 O
6 O
年 O
1 O
1 O
月 O
2 O
5 O
日 O
止 O
) O
。 O

二 O
、 O
随 O
案 O
移 O
送 O
的 O
作 O
案 O
工 O
具 O
煤 O
气 O
罐 O
、 O
打 O
火 O
机 O
各 O
一 O
个 O
, O
依 O
法 O
没 O
收 O
。 O

如 O
不 O
服 O
本 O
判 O
决 O
, O
可 O
在 O
接 O
到 O
判 O
决 O
书 O
的 O
第 O
二 O
日 O
起 O
十 O
日 O
内 O
, O
通 O
过 O
本 O
院 O
或 O
者 O
直 O
接 O
向 O
北 O
京 O
市 O
第 O
三 O
中 O
级 O
人 O
⺠ O
法 O
院 O
提 O
出 O
上 O
诉 O
。 O

书 O
面 O
上 O
诉 O
的 O
, O
应 O
当 O
提 O
交 O
上 O
诉 O
状 O
正 O
本 O
一 O
份 O
, O
副 O
本 O
二 O
份 O
。 O

被 O
告 O
人 O
刘 O
广 O
起 O
, O
男 O
, O
4 O
7 O
岁 O
( O
1 O
9 O
7 O
2 O
年 O
3 O
月 O
2 O
8 O
日 O
出 O
生 O
) O
, O
汉 O
族 O
, O
出 O
生 O
地 O
天 O
津 O
市 O
, O
初 O
中 O
文 O
化 O
, O
个 O
体 O
戶 O
, O
戶 O
籍 O
所 O
在 O
地 O
天 O
津 O
市 O
宁 O
河 O
区 O
。 O

1 O
9 O
9 O
2 O
年 O
1 O
月 O
, O
因 O
故 O
意 O
损 O
坏 O
公 O
私 O
财 O
物 O
被 O
行 O
政 O
拘 B-CL
留 I-CL
1 O
5 O
日 O
; O
1 O
9 O
9 O
5 O
年 O
5 O
月 O
, O
因 O
殴 O
打 O
他 O
人 O
被 O
行 O
政 O
拘 B-CL
留 I-CL
1 O
5 O
日 O
。 O

因 O
涉 O
嫌 O
犯 O
危 B-CL
险 I-CL
驾 I-CL
驶 I-CL
罪 I-CL
于 O
2 O
0 O
1 O
8 O
年 O
8 O
月 O
2 O
9 O
日 O
被 O
北 O
京 O
市 O
公 O
安 O
局 O
清 O
河 O
分 O
局 O
取 O
保 O
候 O
审 O
, O
2 O
0 O
1 O
9 O
年 O
6 O
月 O
1 O
3 O
日 O
被 O
本 O
院 O
取 O
保 O
候 O
审 O
。 O

指 O
定 O
辩 O
护 O
人 O
陈 O
亮 O
, O
北 O
京 O
市 O
京 O
师 O
律 O
师 O
事 O
务 O
所 O
律 O
师 O
。 O

指 O
定 O
辩 O
护 O
人 O
左 O
亚 O
楠 O
, O
北 O
京 O
市 O
京 O
师 O
律 O
师 O
事 O
务 O
所 O
律 O
师 O
。 O

北 O
京 O
市 O
清 O
河 O
人 O
⺠ O
检 O
察 O
院 O
以 O
京 O
检 O
清 O
刑 O
诉 O
[ O
2 O
0 O
1 O
9 O
] O
2 O
号 O
起 O
诉 O
书 O
指 O
控 O
被 O
告 O
人 O
刘 O
广 O
起 O
犯 O
危 B-CL
险 I-CL
驾 I-CL
驶 I-CL
罪 I-CL
, O
于 O
2 O
0 O
1 O
9 O
年 O
6 O
月 O
1 O
2 O
日 O
向 O
本 O
院 O
提 O
起 O
公 O
诉 O
。 O

本 O
院 O
依 O
法 O
组 O
成 O
合 O
议 O
庭 O
, O
公 O
开 O
开 O
庭 O
进 O
行 O
了 O
审 O
理 O
。 O

北 O
京 O
市 O
清 O
河 O
人 O
⺠ O
检 O
察 O
院 O
指 O
派 O
检 O
察 O
员 O
李 O
斌 O
出 O
庭 O
支 O
持 O
公 O
诉 O
, O
被 O
告 O
人 O
刘 O
广 O
起 O
及 O
其 O
指 O
定 O
辩 O
护 O
人 O
左 O
亚 O
楠 O
到 O
庭 O
参 O
加 O
诉 O
讼 O
。 O

现 O
已 O
审 O
理 O
终 O
结 O
。 O

北 O
京 O
市 O
清 O
河 O
人 O
⺠ O
检 O
察 O
院 O
起 O
诉 O
书 O
指 O
控 O
, O
2 O
0 O
1 O
8 O
年 O
8 O
月 O
2 O
9 O
日 O
1 O
5 O
时 O
0 O
0 O
分 O
, O
北 O
京 O
市 O
公 O
安 O
局 O
清 O
河 O
分 O
局 O
交 O
通 O
大 O
队 O
⺠ O
警 O
接 O
分 O
局 O
指 O
挥 O
中 O
心 O
布 O
警 O
, O
在 O
北 O
京 O
市 O
清 O
河 O
农 O
场 O
五 O
科 O
市 O
场 O
大 O
鸡 O
蛋 O
烧 O
烤 O
店 O
路 O
口 O
有 O
人 O
酒 O
后 O
驾 O
驶 O
机 O
动 O
⻋ O
。 O

交 O
通 O
大 O
队 O
⺠ O
警 O
出 O
警 O
到 O
达 O
现 O
场 O
, O
目 O
击 O
证 O
人 O
证 O
实 O
× O
× O
× O
皮 O
卡 O
⻋ O
驾 O
驶 O
人 O
刘 O
广 O
起 O
有 O
饮 O
酒 O
后 O
驾 O
驶 O
机 O
动 O
⻋ O
的 O
嫌 O
疑 O
, O
被 O
告 O
人 O
刘 O
广 O
起 O
因 O
与 O
他 O
人 O
发 O
生 O
纠 O
纷 O
已 O
被 O
带 O
至 O
北 O
京 O
市 O
公 O
安 O
局 O
清 O
河 O
分 O
局 O
清 O
河 O
派 O
出 O
所 O
。 O

⺠ O
警 O
即 O
前 O
往 O
清 O
河 O
派 O
出 O
所 O
进 O
行 O
调 O
查 O
。 O

2 O
0 O
1 O
8 O
年 O
8 O
月 O
2 O
9 O
日 O
1 O
5 O
时 O
4 O
0 O
分 O
左 O
右 O
, O
在 O
清 O
河 O
派 O
出 O
所 O
询 O
问 O
室 O
, O
⺠ O
警 O
对 O
被 O
告 O
人 O
刘 O
广 O
起 O
进 O
行 O
了 O
呼 O
吸 O
式 O
酒 O
精 O
检 O
测 O
, O
其 O
呼 O
吸 O
式 O
酒 O
精 O
检 O
测 O
结 O
果 O
为 O
* O
m O
g O
/ O
* O
m O
* O
, O
办 O
案 O
人 O
员 O
随 O
后 O
将 O
被 O
告 O
人 O
刘 O
广 O
起 O
带 O
至 O
北 O
京 O
市 O
监 O
狱 O
管 O
理 O
局 O
清 O
河 O
分 O
局 O
医 O
院 O
进 O
行 O
采 O
血 O
, O
并 O
将 O
血 O
样 O
送 O
往 O
北 O
京 O
市 O
公 O
安 O
交 O
通 O
司 O
法 O
鉴 O
定 O
中 O
心 O
鉴 O
定 O
。 O

经 O
鉴 O
定 O
, O
被 O
告 O
人 O
刘 O
广 O
起 O
血 O
液 O
中 O
的 O
酒 O
精 O
含 O
量 O
为 O
* O
. O
* O
m O
g O
/ O
* O
m O
* O
。 O

2 O
0 O
1 O
8 O
年 O
8 O
月 O
2 O
9 O
日 O
1 O
6 O
时 O
1 O
0 O
分 O
左 O
右 O
, O
被 O
告 O
人 O
刘 O
广 O
起 O
被 O
口 O
头 O
传 O
唤 O
至 O
清 O
河 O
派 O
出 O
所 O
询 O
问 O
室 O
进 O
行 O
讯 O
问 O
, O
被 O
告 O
人 O
刘 O
广 O
起 O
如 O
实 O
供 O
述 O
了 O
自 O
己 O
饮 O
酒 O
后 O
驾 O
驶 O
机 O
动 O
⻋ O
的 O
犯 O
罪 O
事 O
实 O
。 O

经 O
查 O
, O
2 O
0 O
1 O
6 O
年 O
7 O
月 O
5 O
日 O
被 O
告 O
人 O
刘 O
广 O
起 O
因 O
饮 O
酒 O
后 O
驾 O
驶 O
机 O
动 O
⻋ O
被 O
天 O
津 O
市 O
公 O
安 O
局 O
宁 O
河 O
分 O
局 O
交 O
警 O
支 O
队 O
罚 O
款 O
1 O
8 O
0 O
0 O
元 O
并 O
暂 O
扣 O
机 O
动 O
⻋ O
驾 O
驶 O
证 O
6 O
个 O
月 O
, O
但 O
其 O
未 O
按 O
照 O
要 O
求 O
重 O
新 O
学 O
习 O
考 O
试 O
, O
致 O
使 O
其 O
驾 O
驶 O
证 O
至 O
案 O
发 O
时 O
仍 O
处 O
于 O
暂 O
扣 O
状 O
态 O
。 O

被 O
告 O
人 O
刘 O
广 O
起 O
自 O
愿 O
认 O
罪 O
, O
同 O
意 O
量 B-CL
刑 I-CL
建 I-CL
议 I-CL
和 O
程 O
序 O
适 O
用 O
, O
并 O
在 O
值 O
班 O
律 O
师 O
在 O
场 O
的 O
情 O
况 O
下 O
签 O
署 O
了 O
认 O
罪 O
认 O
罚 O
具 O
结 O
书 O
。 O

北 O
京 O
市 O
清 O
河 O
人 O
⺠ O
检 O
察 O
院 O
向 O
本 O
院 O
移 O
送 O
了 O
指 O
控 O
被 O
告 O
人 O
刘 O
广 O
起 O
犯 O
罪 O
的 O
证 O
人 O
证 O
言 O
、 O
司 O
法 O
鉴 O
定 O
意 O
⻅ O
书 O
及 O
被 O
告 O
人 O
供 O
述 O
等 O
证 O
据 O
, O
认 O
为 O
被 O
告 O
人 O
刘 O
广 O
起 O
的 O
行 O
为 O
触 O
犯 O
了 O
《 O
中 O
华 O
人 O
⺠ O
共 O
和 O
国 O
刑 O
法 O
》 O
第 O
一 O
百 O
三 O
十 O
三 O
条 O
之 O
一 O
第 O
一 O
款 O
第 O
二 O
项 O
规 O
定 O
, O
应 O
当 O
以 O
危 B-CL
险 I-CL
驾 I-CL
驶 I-CL
罪 I-CL
追 O
究 O
刑 O
事 O
责 O
任 O
。 O

同 O
时 O
, O
公 O
诉 O
机 O
关 O
当 O
庭 O
出 O
示 O
了 O
被 O
告 O
人 O
刘 O
广 O
起 O
自 O
愿 O
签 O
署 O
的 O
《 O
认 O
罪 O
认 O
罚 O
具 O
结 O
书 O
》 O
, O
内 O
容 O
为 O
: O
刘 O
广 O
起 O
知 O
悉 O
并 O
认 O
可 O
公 O
诉 O
机 O
关 O
指 O
控 O
其 O
危 O
险 O
驾 O
驶 O
的 O
犯 O
罪 O
事 O
实 O
构 O
成 O
犯 B-CL
罪 I-CL
; O
公 O
诉 O
机 O
关 O
提 O
出 O
拘 B-CL
役 I-CL
三 O
个 O
月 O
至 O
五 O
个 O
月 O
, O
并 O
处 O
罚 B-CL
金 I-CL
的 O
量 B-CL
刑 I-CL
建 I-CL
议 I-CL
。 O

被 O
告 O
人 O
刘 O
广 O
起 O
在 O
法 O
庭 O
审 O
理 O
中 O
对 O
公 O
诉 O
机 O
关 O
指 O
控 O
的 O
事 O
实 O
及 O
罪 O
名 O
均 O
未 O
提 O
出 O
异 O
议 O
, O
希 O
望 O
法 O
庭 O
依 O
法 O
判 O
处 O
。 O

被 O
告 O
人 O
刘 O
广 O
起 O
的 O
辩 O
护 O
人 O
提 O
出 O
的 O
辩 O
护 O
意 O
⻅ O
是 O
: O
被 O
告 O
人 O
刘 O
广 O
起 O
系 O
初 O
犯 O
, O
到 O
案 O
后 O
认 O
罪 O
认 O
罚 O
, O
积 O
极 O
悔 O
罪 O
, O
认 O
罪 O
态 O
度 O
好 O
, O
犯 O
罪 O
未 O
造 O
成 O
社 O
会 O
危 O
害 O
后 O
果 O
, O
建 O
议 O
依 O
法 O
对 O
其 O
从 O
轻 O
判 O
处 O
。 O

经 O
审 O
理 O
查 O
明 O
, O
2 O
0 O
1 O
8 O
年 O
8 O
月 O
2 O
9 O
日 O
上 O
午 O
1 O
1 O
时 O
许 O
, O
被 O
告 O
人 O
刘 O
广 O
起 O
与 O
他 O
人 O
在 O
北 O
京 O
市 O
清 O
河 O
农 O
